H_mode,PR,R,S_dot,kappa,C,time,state
0.6915066542852569,0.27079943169633935,0.1453915318141934,0.5000027948412357,0.5885732928539319,0.43925474109819146,534,nrem→dream
0.6926378349660194,0.27186894800561373,0.3732859274905714,0.5000028021202135,0.5895402535004206,0.48546715321656775,535,nrem→dream
0.6937681922791946,0.27294457154210106,0.6533948513841543,0.5000028093758867,0.5905076237218974,0.5421236096606469,536,nrem→dream
0.6948976961669345,0.27402632159174617,0.20687762726545303,0.5000028166077941,0.5914753900539774,0.45345597033718105,537,nrem→dream
0.696026316471871,0.27511421702393585,0.7069181115386609,0.5000028238154737,0.5924435389488701,0.5541010015597623,538,nrem→dream
0.6971540229392945,0.2762082762783519,0.045148567781495924,0.5000028309984622,0.5934120567759603,0.4223851509547131,539,nrem→dream
0.6982807852193609,0.2773085173516129,0.25761008859036016,0.5000028381562964,0.5943809298224031,0.46551663182800673,540,nrem→dream
0.6994065728693252,0.2784149577837006,0.4836550491918445,0.5000028452885121,0.5953501442937363,0.5113659138854237,541,nrem→dream
0.7005313553558035,0.2795276146441723,0.5151584112584467,0.5000028523946439,0.5963196863145057,0.5183079839935144,542,nrem→dream
0.7016551020570642,0.2806465045181571,0.3713679322248225,0.5000028594742265,0.5972895419289043,0.4901923880406349,543,nrem→dream
0.7027777822653459,0.28177164349213807,0.28953327361494496,0.5000028665267937,0.5982596971014299,0.4744690526001305,544,nrem→dream
0.703899365189202,0.2829030471395165,0.551540790733167,0.5000028735518787,0.5992301377175535,0.5275152428662636,545,nrem→dream
0.7050198199558735,0.2840407305059626,0.16394330516105388,0.5000028805490143,0.6002008495844053,0.450641517151262,546,nrem→dream
0.7061391156136884,0.28518470809454743,0.6672446013948293,0.5000028875177336,0.6011718184314756,0.5519486262104549,547,nrem→dream
0.7072572211344869,0.28633499385066113,0.42128903530078077,0.5000028944575683,0.6021430299113282,0.503405434930965,548,nrem→dream
0.7083741054160748,0.287491601146714,0.4270321327730697,0.5000029013680504,0.6031144696003303,0.5052030420608479,549,nrem→dream
