perturbation_level,trial,time,H_mode,PR,R,S_dot,kappa,C
0.2,1,18,0.8735186763711769,0.4445443608018097,0.14793815010652892,0.9999769045933475,0.7165796513299824,0.6365115486405691
0.2,1,19,0.8737308797967644,0.4440840858438142,0.11452431206492743,0.997767559690411,0.7411048566281714,0.6342423388048177
0.2,1,20,0.8796468468411057,0.4639797257992651,0.04327636062989456,0.9999428082815481,0.7247197927980339,0.6223131068699694
0.2,1,21,0.858718916062103,0.4094911444494309,0.14338931140727756,0.9999122945795407,0.7028317920980562,0.6228686917192817
0.2,1,22,0.8723458745744496,0.43805760304272473,0.11568510415462237,0.9998174196602803,0.7103821764966705,0.6272576355857495
0.2,1,23,0.8904888370920533,0.4854863226637075,0.05460485767410934,0.9998249002935091,0.7042774229532118,0.6269364681353182
0.2,1,24,0.8659530786755079,0.4275764276955497,0.09550268694081321,0.9992022276876652,0.7252730084002262,0.6227014858799524
0.2,1,25,0.8769049718988551,0.44476465221028133,0.1289010537370896,0.9997272437827848,0.7045495769278023,0.6309694997113626
0.2,1,26,0.8742460297082718,0.44174312595881454,0.015044882919129652,0.9970200962213787,0.710132982292637,0.6076374234200463
0.2,1,27,0.866816426896893,0.4182897353902258,0.09564419572995758,0.9996538679711428,0.7255975005996841,0.6212003453175807
0.2,1,28,0.8859476845157159,0.48260684471501814,0.19104897993987466,0.9999212593722193,0.7130400662004481,0.6545129669486552
0.2,1,29,0.8766326504676091,0.4594124151957982,0.14541501636983203,0.9998652587235256,0.7036799994014218,0.6370010680316374
0.2,1,30,0.8831247192220372,0.45134509122622185,0.096374371953697,0.999879235557489,0.6995218412591319,0.6260490518437154
0.2,1,31,0.8917146505860045,0.4804587034841626,0.08495420520204565,0.9996771446331634,0.6988729211727763,0.6311355250156305
0.2,1,32,0.8913314420974867,0.484794582949838,0.04168671508425458,0.9999732797171849,0.700806194193569,0.6237184428084667
0.2,1,33,0.8927554757973667,0.4923573290020932,0.05121365264350255,0.9999542376554207,0.7149214383486209,0.6302404266894008
0.2,1,34,0.879360295975314,0.45082036260638086,0.10317113634165243,0.9990689994588912,0.7183960391412926,0.6301633667047062
0.2,1,35,0.8939569504409364,0.499120432858077,0.1008544391229831,0.9996407720663827,0.6993876394175922,0.6385920467811943
0.2,1,36,0.8822967093523585,0.46431190125591293,0.13550385083940375,0.9999444370488806,0.6947876367390596,0.6353689070471231
0.2,1,37,0.8887346242012379,0.4777974303975639,0.06277876039978855,0.9998052996764177,0.7057666992720789,0.6269765627894175
0.2,1,38,0.8756196035086058,0.44164662024418017,0.0303702743951201,0.9995939038367967,0.7345089992458623,0.6163478802461131
0.2,1,39,0.8911595373404856,0.4863129713503145,0.06081265550785365,0.999878987011714,0.7069491921234394,0.6290226686667615
0.2,1,40,0.8922608776338923,0.4954778760782542,0.09181961580081346,0.9999454872948899,0.7092718142824621,0.6377551342180624
0.2,1,41,0.8569108764465099,0.3979761602965498,0.08121774135390328,0.9949645051953487,0.7370928540920717,0.6136324274768767
0.2,1,42,0.8550063687694648,0.40588684133241243,0.13019384157542696,0.9984658008458296,0.7033634780453918,0.6185832661137052
0.2,1,43,0.8905766328152175,0.4953556768459703,0.049661136795535056,0.9996888694119086,0.7154668072994711,0.6301498246336207
0.2,1,44,0.8783270623429074,0.4449202939290356,0.04346459579316519,0.9997976417654391,0.7061546669867907,0.6145328521634676
0.2,1,45,0.8837529082567034,0.46602691152221737,0.09329767250598145,0.999158400687089,0.7068171890555197,0.6298106164055022
0.2,1,46,0.8814537387376851,0.4677308894228065,0.06287398700335507,0.999870795247322,0.7344039012371048,0.6292666623296548
0.2,1,47,0.8859218245407907,0.47201068835933535,0.11782005340908547,0.9999200003229662,0.7072537000036586,0.6365852533271673
0.2,1,48,0.887167980458395,0.47535707689904605,0.1676925689854032,0.9994039228288724,0.7042886161641447,0.6467820330671723
0.2,1,49,0.8967138403395666,0.4842280322340923,0.10832835797557286,0.9999331894715245,0.7304142942996973,0.6439235428640907
0.2,1,50,0.8765783523949587,0.447351143590137,0.056685449169336925,0.9999148275180307,0.6864990388364529,0.6134057623017833
0.2,1,51,0.8796059726864037,0.45095732354781937,0.07528327136305973,0.9946815131425714,0.6937162808402553,0.6188488723160219
0.2,1,52,0.8802035759369042,0.43696074057337225,0.14314224989369148,0.9999442175983952,0.7039018226885897,0.6328305213381906
0.2,1,53,0.8793298082155606,0.4573795151107152,0.041581661757530815,0.9995853228134705,0.7318680231123941,0.6219488662019342
0.2,1,54,0.8721616851218111,0.44286120035523374,0.07891031557899207,0.9998339651201779,0.7284902130086142,0.6244514758369658
0.2,1,55,0.8685608367847315,0.4272678759456579,0.07853091987581377,0.996242703660051,0.7137026305512889,0.6168609933635086
0.2,1,56,0.8938112785941102,0.4988604869434417,0.08202517841678998,0.999905267722585,0.6951160765515024,0.6339436576456858
0.2,1,57,0.8704810872009245,0.43719057409544604,0.1822753453868906,0.9996283300711952,0.7232404683932202,0.6425631610295354
0.2,1,58,0.8842527294919205,0.46841533210909714,0.06343487566535039,0.9998228051763922,0.6780947700256057,0.6188041024936732
0.2,1,59,0.8937343715485958,0.4952283492184795,0.08017076984565576,0.9994527807855371,0.7136240316327076,0.6364420606061952
0.2,1,60,0.8690084053025837,0.4269291758059178,0.01651427731292096,0.9997807004359986,0.7047690589944144,0.6034003235703671
0.2,1,61,0.8789974933361919,0.459315205333946,0.02235770914560582,0.9996041657566048,0.7206611784619776,0.6161871504068652
0.2,1,62,0.8896215128639553,0.48951651313454714,0.18631874921739708,0.9999815679152797,0.7156311123960868,0.6562138911054533
0.2,1,63,0.8735625642754383,0.44641374073668344,0.04279924237456375,0.9998936984336364,0.715408570941817,0.6156155633524278
0.2,1,64,0.8902968345177207,0.47865682931994064,0.03912407223338829,0.99961967949637,0.7244068948988807,0.6264208620932601
0.2,1,65,0.9006648119670154,0.5243398347009155,0.15230875677721867,0.9996667626882723,0.6958605783726706,0.6545681489012185
0.2,1,66,0.903967003326141,0.5193153305320929,0.10947471400850636,0.9999337110323436,0.7174699919422695,0.6500321501682708
0.2,1,67,0.8934282725934305,0.504087852027704,0.08494660066279831,0.9990291064399186,0.716880217067861,0.6396744097583426
0.2,1,68,0.8858486612576096,0.4563624117774545,0.06734556725140395,0.9993504524037216,0.7258993111959885,0.6269612807772357
0.2,1,69,0.8699415755583604,0.4293282968031098,0.11286454392780267,0.998510260935332,0.7118335337423047,0.6244956421933819
0.2,1,70,0.9111255563008529,0.5569314179228395,0.016270601439282648,0.9989770568392426,0.7210235571103295,0.6408656379225095
0.2,1,71,0.875931314752853,0.450083233849954,0.08188168876775655,0.9997724824685958,0.7246731071229748,0.6264683653924269
0.2,1,72,0.8906874732074496,0.4989542958087526,0.10304415946190125,0.9997182562156466,0.7177109107265686,0.6420230190840637
0.2,1,73,0.8848271019355792,0.47096548969012203,0.12435825657402842,0.9998617616562004,0.7134340395514388,0.6386893298814738
0.2,1,74,0.8999611201245002,0.5111306705912044,0.022904425263159087,0.9999532262835826,0.7050604674635079,0.6278019819451909
0.2,1,75,0.888507918466966,0.4818027680746676,0.06565263496743652,0.9997962721691867,0.6924939172147135,0.6256507021785941
0.2,1,76,0.8806786723196933,0.45550379137316005,0.09880289097721957,0.998533493548594,0.7124868057545035,0.6292011307946341
0.2,1,77,0.8816943349369757,0.46225430268535983,0.10311030487679564,0.9998340460474998,0.7067800773362102,0.6307346131765683
0.2,1,78,0.9013536574095935,0.5201246264061454,0.028385750823771844,0.9999696963362987,0.7082455768407201,0.631615861563306
0.2,1,79,0.8693808428270211,0.427682053311859,0.061334671156586855,0.9988554133868228,0.7234353418695361,0.6161376645103652
0.2,1,80,0.8810876214135033,0.45871287367306585,0.06182562122778565,0.9999945198565162,0.6941242770008369,0.6191489826343416
0.2,1,81,0.8934381506065161,0.497462537689876,0.04894634910457788,0.9999651140791874,0.7042200392021654,0.6288064381364646
0.2,1,82,0.880363295284025,0.4554125841248602,0.08637695646571483,0.9996596370389264,0.7237324396997155,0.6291089825226484
0.2,1,83,0.8807184875165864,0.4640227867039352,0.10829431577758525,0.9962128637303858,0.7032651138053372,0.630502713506766
0.2,1,84,0.8728301514285421,0.43611814044001607,0.05479389268293574,0.9999818439934067,0.7162282713644551,0.6159904599818712
0.2,1,85,0.9010536899190862,0.5064407633719308,0.06517511981405875,0.9999908994888431,0.7099657525679612,0.6365252450323761
0.2,1,86,0.8614235942326345,0.41131243307607557,0.14690570780109358,0.9996409431008739,0.7239762868358438,0.6286517930093043
0.2,1,87,0.8954827824701923,0.4940285839649141,0.09233083435409287,0.9998012109888244,0.6934513776120668,0.6350189578780181
0.2,1,88,0.8859478392764205,0.4838415685358812,0.10333463903890923,0.9999717249402236,0.7100601061591536,0.6366311755901177
0.2,1,89,0.8998467335951005,0.5163097425818634,0.13734601863874107,0.9984855334091713,0.7471841525599325,0.6598344361569618
0.2,1,90,0.8927923020740877,0.4914163631922515,0.08234955628105793,0.9996964564198433,0.7260207076781799,0.6384550771290841
0.2,1,91,0.8814632114892329,0.4582835748760328,0.005267844417360898,0.9999944221082797,0.7095151165031708,0.6109048338788154
0.2,1,92,0.9001204088857153,0.5028566403829797,0.10352200275564549,0.9999611884291468,0.7063540027909113,0.6425628486488798
0.2,1,93,0.8727597206747529,0.4362530683907561,0.0647056736576194,0.9990315153670349,0.7201712317462643,0.6185842419672856
0.2,1,94,0.8863920181953129,0.4500318702595239,0.06546197323480207,0.9997794449873718,0.6857197772845541,0.617477016792313
0.2,1,95,0.8863837749574867,0.48181694583258944,0.16750304488132192,0.9992055088873446,0.7100327550091642,0.6489884059135815
0.2,1,96,0.9071296281483203,0.5271813828597283,0.009309577282126075,0.9998909338560458,0.7217726127674509,0.6330568269827344
0.2,1,97,0.8887721679421321,0.49173348444458076,0.0834513298462602,0.9999866219362645,0.713921445865588,0.6355730100069652
0.2,1,98,0.8817878078748759,0.45891698678847076,0.0239475504489929,0.9998415671853454,0.7076170818281907,0.6144221988251751
0.2,1,99,0.8831000151901662,0.46881653233500986,0.14566220025155058,0.9998316682270316,0.6972683519395996,0.6389357535886716
0.2,1,100,0.8899675651410158,0.478630149665072,0.018832696896205807,0.9998578786484124,0.7332581810465855,0.6241092942794584
0.2,1,101,0.8912085460251433,0.48039888465263936,0.07657578345445702,0.9993484877482017,0.7137183079425518,0.6322500019645987
0.2,1,102,0.8716330920700714,0.4416154419852525,0.08995462083922154,0.9995851211722742,0.6968413718886074,0.6199259295910855
0.2,1,103,0.8991250516673829,0.5153580801698631,0.005511906817314586,0.9998863807597804,0.6871816853901234,0.6214126209608929
0.2,1,104,0.876040361827057,0.4312463956312089,0.1352251109615916,0.9997997861670551,0.7029972849473333,0.6290617879068492
0.2,1,105,0.8877429255095719,0.4780829988769792,0.10954051938040352,0.9998255171149282,0.7052333125595757,0.6360850546882917
0.2,1,106,0.8726139984251583,0.4373101731805882,0.07932590410542392,0.999280026479809,0.7363712799043459,0.6249802764190651
0.2,1,107,0.8813714580250426,0.46654356739719594,0.06831658087200533,0.9988003017088791,0.7231726542640903,0.6276409124534427
0.2,1,108,0.8986291076403757,0.4995771346993355,0.05019575571611187,0.9997155657513221,0.6994876756532128,0.6295210478920716
0.2,1,109,0.8708431922953773,0.43747128538841457,0.04458152816473951,0.9990670135418176,0.7037871108880094,0.6111500260556718
0.2,1,110,0.8875248247960943,0.48478091613484575,0.05417975933977596,0.999587341158686,0.7071299431308775,0.6266405569120559
0.2,1,111,0.8905982793794571,0.4855472813136896,0.058110520150360154,0.9997483532556413,0.6888993141265016,0.6245807496451299
0.2,1,112,0.8809422541675506,0.47169765600821256,0.06318605547140825,0.9998190839079828,0.7136174451825138,0.6258524989475336
0.2,1,113,0.8700223604175857,0.4206326488668438,0.04567063017076971,0.9972663716863763,0.707750346081169,0.608268471444549
0.2,1,114,0.9012232371327111,0.5104734733632591,0.10814669864221317,0.9999458982357178,0.7368966831889332,0.651337198112567
0.2,1,115,0.8850072834662538,0.4743171662003391,0.15007207231148217,0.9996461558012546,0.6895497679240395,0.6397184891406739
0.2,1,116,0.872643722105178,0.44612456573985393,0.08702765120196326,0.9960151509879531,0.7090722572523596,0.6221766694574615
0.2,1,117,0.892525056428043,0.5053411296483032,0.04548740384674955,0.9968782516224364,0.7154926343220699,0.6311448951735205
0.2,1,118,0.8816684302425833,0.45834281016238526,0.05229130652618069,0.9998964641900439,0.6993693332760802,0.6183136688794547
0.2,1,119,0.8902021652913387,0.4932661315533644,0.08957376120401966,0.9998079106010067,0.703267518646269,0.6352234974591997
0.2,1,120,0.8888312063022558,0.4841312233483899,0.05024914697202456,0.999934161940339,0.7005230501164008,0.624733757735882
0.2,1,121,0.8958294187149553,0.5032366061748595,0.1485171492577979,0.9999933188573533,0.7126161102928156,0.6520385206595564
0.2,1,122,0.8817797481056558,0.46242721454244823,0.02984846144754523,0.9992544820781061,0.7142507204725287,0.6175121253292568
0.2,1,123,0.8920576358074406,0.4898634283768578,0.05855630684086126,0.999445266732018,0.7223445126762748,0.6324534300866904
0.2,1,124,0.8695125008895881,0.4402841663293116,0.013704738109441113,0.9999662347427944,0.7043209780721942,0.6055577236286659
0.2,1,125,0.8894613103215887,0.4807872141729513,0.050608243020765956,0.9988890954530543,0.7056446208273554,0.6250780967591432
0.2,1,126,0.875683219707275,0.44422147615583435,0.08719860032483524,0.9999442422274804,0.7120186470896641,0.6238132371010179
0.2,1,127,0.881929940455291,0.46685378368389835,0.05714541789111109,0.9992204123306353,0.6963736308761832,0.6203046370474238
0.2,1,128,0.8824883842894738,0.4715501036151115,0.06345214033248676,0.9968253383362371,0.6847807866002344,0.6198193506347087
0.2,1,129,0.8867972075764539,0.465597552470108,0.1076373882989183,0.9981639552127433,0.6956833559512428,0.6307758919018933
0.2,1,130,0.8827033964569734,0.46526012861371135,0.1597611860341242,0.9993580903928275,0.6902740311543272,0.6394713665303927
0.2,1,131,0.8700717870121103,0.42952548972780025,0.036778504601635904,0.9990613320255355,0.7172079347138235,0.6105290096161811
0.2,1,132,0.8829078391244879,0.4680558697178218,0.08275703297029936,0.9993146741396457,0.6980260764640788,0.6262122984832668
0.2,1,133,0.8869385173551106,0.4708708351421608,0.011066487556229982,0.9998987491094549,0.7176430962688448,0.6172835370863603
0.2,1,134,0.8863013005179348,0.48050815884803283,0.06058023038857946,0.999829684241115,0.6720747253621215,0.6198588198715568
0.2,1,135,0.8936010544047994,0.498455003644061,0.0749358395901768,0.999928300380169,0.7250610340489938,0.63839624641364
0.2,1,136,0.890074217473789,0.4949533296765392,0.12184119713937223,0.9999983158436476,0.6899638533527435,0.6393661826972185
0.2,1,137,0.8860985995298807,0.4715638730337519,0.09225235514561149,0.9999147147777157,0.7272889483988035,0.6354236981771527
0.2,1,138,0.8692673131326487,0.4350112150802131,0.12607900889886595,0.9998464379010484,0.7171409870917058,0.6294689924208965
0.2,1,139,0.8942156572880032,0.501778050572425,0.07100395777797607,0.999854422670323,0.7042154210973045,0.6342135018812064
0.2,1,140,0.8817384058078023,0.4659943805391278,0.13804504745127807,0.9996826805517443,0.700097595409175,0.6371116219518256
0.2,1,141,0.8917200098956347,0.48891731205262595,0.0801338860382303,0.998759391705863,0.705150578099674,0.6329362355584056
0.2,1,142,0.8770618963691578,0.45357454169696515,0.04856046165976026,0.9999167555258344,0.728455743880951,0.6215138798265338
0.2,1,143,0.8849066366226597,0.4694997603078822,0.12199001561822781,0.9998977942825507,0.6912168294268313,0.6335022072516303
0.2,1,144,0.8800401389281773,0.4604615562670758,0.14227222974819606,0.9994811130639348,0.6985668009793046,0.6361643677973376
0.2,1,145,0.8931957794606166,0.5011494260162734,0.11060775695441766,0.9996532211618794,0.6934426839823791,0.6396097735151133
0.2,1,146,0.8771944005228894,0.4591790668331335,0.1890008449418067,0.9999386425862202,0.7156779649964314,0.6481981839760964
0.2,1,147,0.8973069923354356,0.5109932620351632,0.09862636850346118,0.9998830327156079,0.704929556435288,0.6423478424049912
0.2,1,148,0.8722715714556429,0.43568589798302787,0.019346960310077987,0.9995626558663074,0.6979299156728533,0.604959400257582
0.2,1,149,0.8816674137796238,0.47268028204800855,0.12716915891999064,0.9988626568906686,0.7070969153271848,0.6374952853930953
0.2,1,150,0.8911257860360584,0.4882994570074054,0.05350841742459547,0.9999388484918496,0.7140029010393976,0.6293750819998614
0.2,1,151,0.9013500930754604,0.5177123269116798,0.10637385623527339,0.9999274638443962,0.7103346823994077,0.6471396844932435
0.2,1,152,0.8859668737887468,0.48192196569098406,0.06593571750986206,0.9993883532137449,0.7000806973398586,0.6266587215086393
0.2,1,153,0.8834702665195222,0.4630210430916042,0.032620736663717016,0.9995462991754663,0.6898142127971016,0.6136945116494823
0.2,1,154,0.8790903801203959,0.4618013126827899,0.11049909873147454,0.9999792778418003,0.6952803843061172,0.6293300907365156
0.2,1,155,0.868545136135439,0.43554046303073757,0.042976041841880586,0.9998421971472584,0.7034977046280855,0.6100803085566802
0.2,1,156,0.894580877148105,0.49900180278524964,0.02924232171855341,0.9999314551128159,0.6999161062885738,0.6245345126106596
0.2,1,157,0.8924733261955546,0.48066014900275944,0.1071060549847387,0.9986624835159597,0.6936932910055925,0.634519060940921
0.2,1,158,0.8803706667463986,0.46433004636406944,0.053354411413280456,0.9975162373802973,0.690178145691576,0.6171499015191244
0.2,1,159,0.8605499670147773,0.40604890775870844,0.08511247650478906,0.999015335969685,0.7081193066524788,0.6117691987800877
0.2,1,160,0.888726332862367,0.48385373937364173,0.0865418475911874,0.9986080650422231,0.7036294908003301,0.6322718951339499
0.2,1,161,0.8893728278421293,0.4785914245356584,0.022564505625532357,0.9999487899204265,0.7128447510425566,0.6206644597932607
0.2,1,162,0.9033283740103533,0.5231446473215161,0.07659411324783322,0.9999974220961336,0.7254877641063479,0.6457104641564368
0.2,1,163,0.8860146798373987,0.47745707276268845,0.019258322044988566,0.9995565772407654,0.7176347769940863,0.6199842857759855
0.2,1,164,0.8869889179888935,0.47386599912367544,0.09802182872577217,0.999846991423541,0.7240229095274585,0.6365493293578681
0.2,1,165,0.8928886077314176,0.49892433878358455,0.0950360895834326,0.9993799485738504,0.7074969558679783,0.6387451881080527
0.2,1,166,0.8999737081319981,0.5142943297192123,0.10326377783923534,0.9990088899961491,0.7089918242762776,0.6451065059925746
0.2,1,167,0.8704932860499618,0.4276839572392145,0.14113903506705294,0.9996546606035217,0.7242202122579637,0.6326382302435429
0.2,1,168,0.8804152363178213,0.4581820004434367,0.0823363335986823,0.9995581734155514,0.6905952625002124,0.6222174012551409
0.2,1,169,0.898587901911594,0.5195340618398724,0.1575525472259245,0.9998354262658513,0.7190217058272681,0.658906328614102
0.2,1,170,0.8655539697200121,0.41423654670656906,0.08757495742248841,0.9996008731364002,0.7076447969786048,0.6149222287928149
0.2,1,171,0.8843624763069646,0.4746230226096905,0.048734858573930104,0.9994846858586006,0.7216661809055633,0.6257742448509499
0.2,1,172,0.8778359115533486,0.45589462384644924,0.21501727584852687,0.9999114044148465,0.707040499438415,0.6511399430203173
0.2,1,173,0.8886972598919053,0.48645560100779656,0.07761683823605912,0.9999785491287557,0.690400359948577,0.6286297216426188
0.2,1,174,0.8861234141199541,0.47984818862322176,0.14693690249021782,0.9996361895071865,0.7004096823740431,0.6425908754229247
0.2,1,175,0.8746552877351582,0.4461735564290274,0.03573315723822119,0.9998745646205254,0.7124699729670805,0.6137813077980026
0.2,1,176,0.8964368553896721,0.5110753198583456,0.02524805967930261,0.9999876157844719,0.7104580585366017,0.6286411818496789
0.2,1,177,0.8881648546787854,0.48276571387938794,0.058345033458036294,0.9999042508805129,0.7279675608780828,0.6314294827549611
0.2,1,178,0.9002589354536646,0.5210202921406186,0.09591621465265801,0.9993702918703189,0.723446947925946,0.6480025364086412
0.2,1,179,0.8748073856552433,0.44873032951298386,0.10878005253857002,0.9974274933203944,0.7104192311585679,0.6280328984371519
0.2,1,180,0.8734382193485368,0.44371944188781953,0.13136545128170932,0.9973079420603225,0.7068270038133734,0.6305316116783524
0.2,1,181,0.898113019299338,0.5079743176147806,0.08565134497741733,0.9992913928980056,0.7389650137821778,0.6459990177143439
0.2,1,182,0.8791010750678567,0.4454424667870855,0.07760804065793,0.9991132757657653,0.6877097297112613,0.6177949175979798
0.2,1,183,0.8732704067235039,0.43141306661258594,0.14972996645709852,0.9998179982821306,0.6943228541254167,0.6297108584401472
0.2,1,184,0.8865806446907172,0.48172475080167054,0.11300812314797345,0.9999907511706674,0.7141263145388377,0.6390861168699733
0.2,1,185,0.8910359425025971,0.4830587356831112,0.08558968958019018,0.9996423848782438,0.7240903126651553,0.6366834130618595
0.2,1,186,0.9014960669521259,0.521585964953848,0.013966965022110762,0.9999541844262163,0.7006516206247204,0.6275309603958044
0.2,1,187,0.8822082079152608,0.4671746745183016,0.09017732397667623,0.9997723370061962,0.6944047690218927,0.6267474624876656
0.2,1,188,0.8594820475214121,0.4033840376636671,0.07101638375933308,0.9895335596365472,0.6844945515112091,0.6015821160184338
0.2,1,189,0.8868442317909272,0.47457462683046453,0.19533852730649692,0.9998584681758933,0.7000978107938216,0.6513427329795207
0.2,1,190,0.8824187816713209,0.4709301810945965,0.1339559703952241,0.9950788545178519,0.6872054129625272,0.6339178401283041
0.2,1,191,0.8942079966967501,0.505251298225721,0.12243558665667544,0.9998059116797025,0.6938085167925969,0.6431018620102893
0.2,1,192,0.8762819643268105,0.44314270811459217,0.02862772769983911,0.9996379935507511,0.7031564915521029,0.6101693770488192
0.2,1,193,0.8802614466062668,0.4508876313655356,0.128478629377918,0.9986240630007094,0.6979029767364062,0.6312309494173673
0.2,1,194,0.8727957940688001,0.42896386909569495,0.053330566604106344,0.9999704436706096,0.696911276733533,0.6103943900345489
0.2,1,195,0.8851480396411858,0.46856486854468815,0.024572102388831396,0.999978562141803,0.7108863197165116,0.617829978486604
0.2,1,196,0.8894429067556923,0.4833219596473506,0.09731956045944799,0.9988487453675572,0.6834845075133811,0.6304835359486858
0.2,1,197,0.8935194574159585,0.4888472186105803,0.1368234887829729,0.9992938706354318,0.7126947988144008,0.6462357668518688
0.2,1,198,0.8704138271873681,0.4449041975250608,0.012544924238480634,0.9870528803320984,0.7010420421067791,0.6031915742779574
0.2,1,199,0.8882309084694281,0.48831958841593215,0.10817494081254453,0.9990508024721443,0.6962100128099934,0.6359972505960085
0.2,2,0,0.8112165656798046,0.30665524778199993,0.051024110736934386,0.9992922910646779,0.7239100201434131,0.5784196470813661
0.2,2,1,0.852348718019177,0.380936906075876,0.04178686760886793,0.9965889068103695,0.7362705488247946,0.6015863894678171
0.2,2,2,0.8587330654983301,0.4020890991731113,0.04575252540641207,0.9998368631291773,0.7319781369423556,0.6076779380298772
0.2,2,3,0.8731480592335829,0.4402230815929255,0.14832065683498216,0.9992538108783267,0.7212088792914101,0.6364308975662454
0.2,2,4,0.8584268396230305,0.39830802646696667,0.20032894846200697,0.9997387067550926,0.7039166577915791,0.6321438358197351
0.2,2,5,0.8662995045139336,0.4194492746048346,0.18044703667734746,0.9997950548212058,0.7035166677912696,0.6339015076817183
0.2,2,6,0.8593063552458614,0.4021933181413377,0.2311856865506379,0.9997724703343793,0.695022272012781,0.6374960204569995
0.2,2,7,0.8743765868800907,0.4336704114724947,0.20615225627645375,0.999881721037807,0.713379295169689,0.645492054167307
0.2,2,8,0.8706863234784723,0.43721905032225195,0.11247185358250525,0.999731003965985,0.7037053359777521,0.6247627134653934
0.2,2,9,0.8852157428025413,0.4764279134868328,0.1291774066672344,0.9996960990878765,0.7019665229229284,0.6384967369934826
0.2,2,10,0.882252021168277,0.4666934284160921,0.11756041341693603,0.9996519452496189,0.73999981620094,0.6412315248903728
0.2,2,11,0.8721317999141823,0.42534588237933135,0.020473515413768708,0.9999742175553594,0.7084704272524798,0.6052791685030243
0.2,2,12,0.8736824680927138,0.44647017419719026,0.03267949205310982,0.9999096252320471,0.7073545233581121,0.6120192565866347
0.2,2,13,0.8705662411749171,0.4432690720757996,0.08450408987896028,0.9997582904337534,0.6986935917983991,0.6193582570723659
0.2,2,14,0.8808952882847743,0.4648253122064818,0.09813470205665135,0.9997365593574414,0.7039453285064108,0.629507438082352
0.2,2,15,0.8728242409139445,0.4448756854415675,0.1369999979010727,0.9999551523704856,0.7049476099082761,0.6319205373070694
0.2,2,16,0.8662775711285247,0.43478413289693413,0.09935492484062426,0.9998111749948626,0.6965579262659104,0.6193571460253713
0.2,2,17,0.8621050044674223,0.40577924628717155,0.0427991956337729,0.9992434021007435,0.7089915414463294,0.603783677987088
0.2,2,18,0.8766840651840712,0.4521806991716772,0.11484918005599735,0.9990521534344251,0.7323293309690746,0.6350190857630491
0.2,2,19,0.873212593862059,0.4506338188813417,0.01946719389963963,0.9997881983233875,0.7102837341481918,0.610677107822924
0.2,2,20,0.8609183521114798,0.41511611881665955,0.03232418509986479,0.9994999171079559,0.7056203778697342,0.602695790201139
0.2,2,21,0.8792363975836933,0.4677816081281361,0.04605120298195551,0.9998295014622391,0.712544531461456,0.621088648323496
0.2,2,22,0.8937148859934677,0.4946171016139244,0.07189579921503227,0.9999563004952723,0.7030143890881193,0.6326396952811633
0.2,2,23,0.8623090598655054,0.42055207778482745,0.14512857938042442,0.9893703871604037,0.728969095752282,0.6292658399886886
0.2,2,24,0.8851916500351846,0.46777992927428064,0.08790403648502715,0.9999156237340556,0.7041092221702236,0.6289800923397544
0.2,2,25,0.8731855394996924,0.4436843605566505,0.13191561960135553,0.999981305674646,0.7122336256813417,0.6322000902027372
0.2,2,26,0.8692421365645238,0.42706175938373653,0.08699161906693566,0.9999681612616109,0.7212412978689859,0.6209009948291586
0.2,2,27,0.8918091516331756,0.4989164139343819,0.03259265590402224,0.9999095584020192,0.7133418331274876,0.6273139226002173
0.2,2,28,0.8841222432132256,0.47757062360224883,0.11318834159067469,0.9997607689446877,0.7073938666931673,0.6364071688088009
0.2,2,29,0.8765602277701645,0.43006494932318085,0.06895898745052151,0.9995128692302844,0.6951034671610101,0.6140401001870323
0.2,2,30,0.8998717972555195,0.5073739554999104,0.06932256812356533,0.9999948305815342,0.6979761318797699,0.6349078566680599
0.2,2,31,0.8867718561129918,0.4715586235700481,0.10532446192235916,0.9999874921589744,0.7026649851422447,0.6332614837813237
0.2,2,32,0.8974527942857825,0.503491662015272,0.10639079556752537,0.9999072843874541,0.713506077798846,0.644149722810976
0.2,2,33,0.8791045672868165,0.44959491267424434,0.17755160507274487,0.9999824526836785,0.7177325297922441,0.6447932135019457
0.2,2,34,0.8953143599666984,0.4968246457867896,0.18483638777590772,0.9998786379402911,0.6978133128263216,0.6549334688592017
0.2,2,35,0.885669171416808,0.4769202015407054,0.18284192274020475,0.9998600831933613,0.6947380542572087,0.6480058866296576
0.2,2,36,0.8869149288339078,0.4764714970136771,0.14044449396031686,0.9997129495160799,0.704739604334442,0.6416566947316849
0.2,2,37,0.8735967330655157,0.4344222031854571,0.02003084501288847,0.9993214756906337,0.7323202315626045,0.61193829770342
0.2,2,38,0.8859833259262582,0.4765780079384692,0.02073452526677114,0.9999126683901397,0.7075147560062751,0.6181446567055827
0.2,2,39,0.892183608414187,0.4944268685616432,0.03049070487148726,0.999968483757723,0.708906388084859,0.6251952107379799
0.2,2,40,0.8572318508801265,0.3991379159613409,0.13840975525944924,0.9991068575176824,0.7391234497317882,0.6266019658700775
0.2,2,41,0.8508249481395335,0.3946200938891551,0.07407958513103068,0.9997568764659472,0.7049201290269953,0.6048403265305324
0.2,2,42,0.8901542356910708,0.49518765159525463,0.10373174036360548,0.9997505025200277,0.716145872321532,0.6409940004982981
0.2,2,43,0.8771848290318065,0.443997125302298,0.14948152685525004,0.9998317169540084,0.7053962595131781,0.6351782915313082
0.2,2,44,0.8821727774356551,0.460552749284926,0.042266525462516906,0.9968530854384007,0.7073760195514407,0.6178442314345879
