trial,wave_type,rotation_angle,has_wave,wave_speed,n_nodes,n_modes,timesteps
130,2,18743.359375,False,0.0,4900,800,5000
131,3,17007.68359375,True,1.8247394561767578,4900,800,5000
132,0,,False,0.0,4900,800,5000
133,1,13252.2314453125,False,0.0,4900,800,5000
134,2,13974.236328125,False,0.0,4900,800,5000
135,3,13257.6630859375,True,1.8247394561767578,4900,800,5000
136,0,,False,0.0,4900,800,5000
137,1,14752.423828125,False,0.0,4900,800,5000
138,2,19118.078125,False,0.0,4900,800,5000
139,3,16916.373046875,True,1.8247394561767578,4900,800,5000
140,0,,False,0.0,4900,800,5000
141,1,11454.5693359375,False,0.0,4900,800,5000
142,2,15756.6123046875,False,0.0,4900,800,5000
143,3,15801.7451171875,True,1.8247394561767578,4900,800,5000
144,0,,False,0.0,4900,800,5000
145,1,,False,0.0,4900,800,5000
146,2,14973.6943359375,False,0.0,4900,800,5000
147,3,15972.59375,True,1.8247394561767578,4900,800,5000
148,0,,False,0.0,4900,800,5000
149,1,15148.333984375,False,0.0,4900,800,5000
150,2,15189.9248046875,False,0.0,4900,800,5000
151,3,17438.57421875,True,1.8247394561767578,4900,800,5000
152,0,,False,0.0,4900,800,5000
153,1,15556.33203125,False,0.0,4900,800,5000
154,2,16894.240234375,False,0.0,4900,800,5000
155,3,14916.9912109375,True,1.8247394561767578,4900,800,5000
156,0,,False,0.0,4900,800,5000
157,1,13989.9169921875,False,0.0,4900,800,5000
158,2,21092.44140625,False,0.0,4900,800,5000
159,3,14953.6640625,True,1.8247394561767578,4900,800,5000
160,0,,False,0.0,4900,800,5000
161,1,,False,0.0,4900,800,5000
162,2,19887.4296875,False,0.0,4900,800,5000
163,3,15940.7041015625,True,1.8247394561767578,4900,800,5000
164,0,,False,0.0,4900,800,5000
165,1,12263.6220703125,False,0.0,4900,800,5000
166,2,13234.2099609375,False,0.0,4900,800,5000
167,3,15758.7841796875,True,1.8247394561767578,4900,800,5000
168,0,,False,0.0,4900,800,5000
169,1,11516.787109375,False,0.0,4900,800,5000
170,2,16741.658203125,False,0.0,4900,800,5000
171,3,14468.833984375,True,1.8247394561767578,4900,800,5000
172,0,,False,0.0,4900,800,5000
173,1,19279.853515625,False,0.0,4900,800,5000
174,2,15055.560546875,False,0.0,4900,800,5000
175,3,18307.82421875,True,1.8247394561767578,4900,800,5000
176,0,,False,0.0,4900,800,5000
177,1,,False,0.0,4900,800,5000
178,2,18082.40625,False,0.0,4900,800,5000
179,3,15564.6201171875,True,1.8247394561767578,4900,800,5000
180,0,,False,0.0,4900,800,5000
181,1,15787.900390625,False,0.0,4900,800,5000
182,2,17399.857421875,False,0.0,4900,800,5000
183,3,19595.486328125,True,1.8247394561767578,4900,800,5000
184,0,,False,0.0,4900,800,5000
185,1,14162.1357421875,False,0.0,4900,800,5000
186,2,18247.705078125,False,0.0,4900,800,5000
187,3,15046.0908203125,True,1.8247394561767578,4900,800,5000
188,0,,False,0.0,4900,800,5000
189,1,,False,0.0,4900,800,5000
190,2,16272.71875,False,0.0,4900,800,5000
191,3,18053.16796875,True,1.8247394561767578,4900,800,5000
192,0,,False,0.0,4900,800,5000
193,1,,False,0.0,4900,800,5000
194,2,15381.7626953125,False,0.0,4900,800,5000
195,3,14674.26953125,True,1.8247394561767578,4900,800,5000
196,0,,False,0.0,4900,800,5000
197,1,,False,0.0,4900,800,5000
198,2,16745.705078125,False,0.0,4900,800,5000
199,3,18357.265625,True,1.8247394561767578,4900,800,5000
